ID,COGNOME,NOME_COMPLETO,RUOLO,VALORE,SQUADRA,NAZIONALITA,CAMPIONCINO
158,Lezzerini,Luca Lezzerini,P,1,Fiorentina,Italia,https://content.fantacalcio.it/web/campioncini/20/card/158.png?v=341
7196,Denoon,Daniel Denoon,D,2,Pisa,Svizzera,https://content.fantacalcio.it/web/campioncini/20/card/7196.png?v=341
7198,Piotrowski,Jakub Piotrowski,C,6,Udinese,Polonia,https://content.fantacalcio.it/web/campioncini/20/card/7198.png?v=341
7199,Kilicsoy,Semih Kilicsoy,A,6,Cagliari,Turchia,https://content.fantacalcio.it/web/campioncini/20/card/7199.png?v=341
5532,Bradaric,Bradaric Domagoj,D,4,Verona,Croazia,https://content.fantacalcio.it/web/campioncini/20/card/5532.png?v=341
7202,Ndiaye,Abdoulaye Ndiaye,D,4,Parma,Senegal,https://content.fantacalcio.it/web/campioncini/20/card/7202.png?v=341
6537,Goglichidze,Saba Goglichidze,D,4,Udinese,Georgia,https://content.fantacalcio.it/web/campioncini/20/card/6537.png?v=341
7203,Jashari,Ardon Jashari,C,13,Milan,Svizzera;Macedonia del Nord,https://content.fantacalcio.it/web/campioncini/20/card/7203.png?v=341
697,Cuadrado,Juan Cuadrado,D,7,Pisa,Colombia,https://content.fantacalcio.it/web/campioncini/20/card/697.png?v=341
5336,Nzola,M'Bala Nzola,A,12,Pisa,Francia;Angola,https://content.fantacalcio.it/web/campioncini/20/card/5336.png?v=341
6672,Idzes,Jay Idzes,D,7,Sassuolo,Indonesia;Olanda,https://content.fantacalcio.it/web/campioncini/20/card/6672.png?v=341
2839,Sottil,Riccardo Sottil,C,11,Lecce,Italia,https://content.fantacalcio.it/web/campioncini/20/card/2839.png?v=341
6985,Candè,Fqli Candè,D,6,Sassuolo,Guinea Bissau;Portogallo,https://content.fantacalcio.it/web/campioncini/20/card/6985.png?v=341
313,Morata,Alvaro Morata,A,18,Como,Spagna,https://content.fantacalcio.it/web/campioncini/20/card/313.png?v=341
7208,Miller L.,Lennon Miller,C,3,Udinese,Scozia,https://content.fantacalcio.it/web/campioncini/20/card/7208.png?v=341
4236,Muric,Arijanet Muric,P,3,Sassuolo,Kosovo;Montenegro,https://content.fantacalcio.it/web/campioncini/20/card/4236.png?v=341
7209,Sorensen O.,Oliver Sorensen,C,6,Parma,Danimarca,https://content.fantacalcio.it/web/campioncini/20/card/7209.png?v=341
2211,Silvestri,Marco Silvestri,P,1,Cremonese,Italia,https://content.fantacalcio.it/web/campioncini/20/card/2211.png?v=341
5324,Godfrey,Ben Godfrey,D,1,Atalanta,Inghilterra,https://content.fantacalcio.it/web/campioncini/20/card/5324.png?v=341
2076,Rog,Marko Rog,C,1,Cagliari,Croazia,https://content.fantacalcio.it/web/campioncini/20/card/2076.png?v=341
7211,Athekame,Zachary Athekame,D,6,Milan,Svizzera,https://content.fantacalcio.it/web/campioncini/20/card/7211.png?v=341
7212,Heggem,Torbjorn Heggem,D,4,Bologna,Norvegia,https://content.fantacalcio.it/web/campioncini/20/card/7212.png?v=341
7213,Frigan,Matija Frigan,A,7,Parma,Croazia,https://content.fantacalcio.it/web/campioncini/20/card/7213.png?v=341
6677,Adzic,Vasilije Adzic,C,1,Juventus,Montenegro,https://content.fantacalcio.it/web/campioncini/20/card/6677.png?v=341
6005,Ilkhan,Emirhan Ilkhan,C,1,Torino,Turchia,https://content.fantacalcio.it/web/campioncini/20/card/6005.png?v=341
7220,Belghali,Rafik Belghali,D,4,Verona,Algeria;Belgio,https://content.fantacalcio.it/web/campioncini/20/card/7220.png?v=341
7222,Cham,Fallou Cham,D,1,Verona,Gambia,https://content.fantacalcio.it/web/campioncini/20/card/7222.png?v=341
5427,Gutierrez,Miguel Gutierrez,D,8,Napoli,Spagna,https://content.fantacalcio.it/web/campioncini/20/card/5427.png?v=341
2670,Bailey,Leon Bailey,C,16,Roma,Giamaica,https://content.fantacalcio.it/web/campioncini/20/card/2670.png?v=341
7018,Nelsson,Victor Nelsson,D,5,Verona,Danimarca,https://content.fantacalcio.it/web/campioncini/20/card/7018.png?v=341
7235,Troilo,Mariano Troilo,D,6,Parma,Argentina,https://content.fantacalcio.it/web/campioncini/20/card/7235.png?v=341
7236,Toniolo,Giacomo Toniolo,P,1,Verona,Italia,https://content.fantacalcio.it/web/campioncini/20/card/7236.png?v=341
7240,Siebert,Jamil Siebert,D,5,Lecce,Germania,https://content.fantacalcio.it/web/campioncini/20/card/7240.png?v=341
6274,Diouf,Andy Diouf,C,7,Inter,Francia;Senegal,https://content.fantacalcio.it/web/campioncini/20/card/6274.png?v=341
5610,Vranckx,Aster Vranckx,C,4,Sassuolo,Belgio;Repubblica Democratica Del Congo,https://content.fantacalcio.it/web/campioncini/20/card/5610.png?v=341
7246,Sala A.,Alex Sala,C,3,Lecce,Spagna,https://content.fantacalcio.it/web/campioncini/20/card/7246.png?v=341
6844,Rowe,Jonathan Rowe,C,14,Bologna,Inghilterra,https://content.fantacalcio.it/web/campioncini/20/card/6844.png?v=341
2528,Matic,Matic Nemanja,C,4,Sassuolo,Serbia;Slovacchia,https://content.fantacalcio.it/web/campioncini/20/card/2528.png?v=341
7249,Buksa,Adam Buksa,A,9,Udinese,Polonia,https://content.fantacalcio.it/web/campioncini/20/card/7249.png?v=341
7253,Bella-Kotchap,Armel Bella-Kotchap,D,6,Verona,Germania;Camerun,https://content.fantacalcio.it/web/campioncini/20/card/7253.png?v=341
7252,Stulic,Nikola Stulic,A,13,Lecce,Serbia;Croazia,https://content.fantacalcio.it/web/campioncini/20/card/7252.png?v=341
7255,Britschgi,Sascha Britschgi,D,1,Parma,Svizzera,https://content.fantacalcio.it/web/campioncini/20/card/7255.png?v=341
6552,Orban G.,Gift Orban,A,15,Verona,Nigeria,https://content.fantacalcio.it/web/campioncini/20/card/6552.png?v=341
6218,Oristanio,Gaetano Oristanio,C,12,Parma,Italia,https://content.fantacalcio.it/web/campioncini/20/card/6218.png?v=341
5561,Stengs,Calvin Stengs,C,11,Pisa,Olanda;Suriname,https://content.fantacalcio.it/web/campioncini/20/card/5561.png?v=341
